
sigouin_int_bst_kcas_unbalanced,190,200000,40,40,371,99840,404455700,13481856,808921895,808961217,53929437,2022338812,67411293,
bronson_pext_bst_occ,24,200000,40,40,348,121239,243603875,8120129,487265029,487258060,32484102,1218126964,40604232,
bronson_pext_bst_occ,48,200000,40,40,355,120586,354111314,11803710,708126428,708184627,47210368,1770422369,59014078,
bronson_pext_bst_occ,96,200000,40,40,353,120360,495075920,16502530,990240401,990127315,66012257,2475443636,82514787,
bronson_pext_bst_occ,144,200000,40,40,387,120584,611691873,20389729,1223380608,1223346626,81557574,3058419107,101947303,
bronson_pext_bst_occ,190,200000,40,40,372,120525,712086777,23736225,1424189349,1424232757,94947403,3560508883,118683629,
sigouin_int_bst_kcas,24,2000000,40,40,749,1000262,96885490,3229516,193829452,193767122,12919885,484482064,16149402,
sigouin_int_bst_kcas,48,2000000,40,40,556,999374,137107260,4570242,274196085,274216792,18280429,685520137,22850671,
sigouin_int_bst_kcas,96,2000000,40,40,574,1000754,218082000,7269400,436183193,436167176,29078345,1090432369,36347745,
sigouin_int_bst_kcas,144,2000000,40,40,375,1000980,284465164,9482172,569006602,568942283,37931629,1422414049,47413801,
sigouin_int_bst_kcas,190,2000000,40,40,386,998669,342124902,11404163,684226850,684229958,45615226,1710581710,57019390,
sigouin_int_bst_kcas_unbalanced,24,2000000,40,40,554,999913,131607713,4386923,263203292,263185545,17546294,657996550,21933218,
sigouin_int_bst_kcas_unbalanced,48,2000000,40,40,560,999513,185805742,6193524,371601952,371593603,24773185,929001297,30966709,
sigouin_int_bst_kcas_unbalanced,96,2000000,40,40,364,1000681,311685075,10389502,623390506,623354392,41558163,1558429973,51947665,
sigouin_int_bst_kcas_unbalanced,144,2000000,40,40,381,1000977,399258042,13308601,798455517,798445716,53230041,1996159275,66538642,
sigouin_int_bst_kcas_unbalanced,190,2000000,40,40,466,1000325,461492651,15383088,923077487,923066404,61538129,2307636542,76921218,
bronson_pext_bst_occ,24,2000000,40,40,550,1205552,138314751,4610491,276648070,276644570,18443088,691607391,23053579,
bronson_pext_bst_occ,48,2000000,40,40,377,1205953,237346256,7911541,474692356,474730341,31647423,1186768953,39558965,
bronson_pext_bst_occ,96,2000000,40,40,360,1206768,386660887,12888696,773341527,773294914,51554548,1933297328,64443244,
bronson_pext_bst_occ,144,2000000,40,40,389,1206235,508184497,16939483,1016342362,1016377840,67757340,2540904699,84696823,
bronson_pext_bst_occ,190,2000000,40,40,405,1207298,613119975,20437332,1226383949,1226302542,81756216,3065806466,102193548,
sigouin_int_bst_kcas,24,20000,50,50,349,10039,0,0,299033514,299007486,19934700,598041000,19934700,
sigouin_int_bst_kcas,48,20000,50,50,358,10053,0,0,366994931,367063140,24468602,734058071,24468602,
sigouin_int_bst_kcas,96,20000,50,50,342,10016,0,0,394664491,394718434,26312764,789382925,26312764,
sigouin_int_bst_kcas,144,20000,50,50,367,9933,0,0,402011740,402064720,26802548,804076460,26802548,
sigouin_int_bst_kcas,190,20000,50,50,381,10083,0,0,380467818,380476280,25364803,760944098,25364803,
sigouin_int_bst_kcas_unbalanced,24,20000,50,50,349,10080,0,0,365274307,365264995,24351310,730539302,24351310,
sigouin_int_bst_kcas_unbalanced,48,20000,50,50,369,10051,0,0,437358726,437363951,29157422,874722677,29157422,
sigouin_int_bst_kcas_unbalanced,96,20000,50,50,363,9983,0,0,379498476,379445353,25298127,758943829,25298127,
sigouin_int_bst_kcas_unbalanced,144,20000,50,50,351,9852,0,0,346902620,346931272,23127796,693833892,23127796,
sigouin_int_bst_kcas_unbalanced,190,20000,50,50,371,10038,0,0,330199074,330216364,22013847,660415438,22013847,
